uid,startDate,endDate,eventID,plotID,subplotID,nestedSubplotID,tagID,individualID,individualBarcode,individualFate,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,vdApexHeight,vdBaseHeight,vdApexBreakHeight,vdBaseBreakHeight,height,breakHeight,baseCrownHeight,maxCrownDiameter,ninetyCrownDiameter,breakDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF,siteID,ID,dupCheck,errorField,sitID,domainID
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,1,165,NEON.PLA.D07.MLBS.00165,,released,,sapling,Live,1.6,10,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20345,NEON.PLA.D07.MLBS.00165*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,1,166,NEON.PLA.D07.MLBS.00166,,released,,sapling,Live,1.1,10,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20346,NEON.PLA.D07.MLBS.00166*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,1,167,NEON.PLA.D07.MLBS.00167,,released,,sapling,Live,1.2,10,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20347,NEON.PLA.D07.MLBS.00167*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,1,168,NEON.PLA.D07.MLBS.00168,,released,,multi-bole tree,Live,23,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20348,NEON.PLA.D07.MLBS.00168*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,1,00168A,NEON.PLA.D07.MLBS.00168A,,released,,,Live,19.2,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20349,NEON.PLA.D07.MLBS.00168A*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,3,169,NEON.PLA.D07.MLBS.00169,,released,,multi-bole tree,Live,17.3,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20350,NEON.PLA.D07.MLBS.00169*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,3,00169A,NEON.PLA.D07.MLBS.00169A,,released,,,Live,13.2,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20351,NEON.PLA.D07.MLBS.00169A*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,3,170,NEON.PLA.D07.MLBS.00170,,released,,multi-bole tree,Live,25,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20352,NEON.PLA.D07.MLBS.00170*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,3,00170A,NEON.PLA.D07.MLBS.00170A,,released,,,Live,24.5,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20353,NEON.PLA.D07.MLBS.00170A*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,3,171,NEON.PLA.D07.MLBS.00171,,released,,single bole tree,Live,15.4,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20354,NEON.PLA.D07.MLBS.00171*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,3,172,NEON.PLA.D07.MLBS.00172,,released,,single bole tree,Standing dead,14.2,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20355,NEON.PLA.D07.MLBS.00172*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,3,173,NEON.PLA.D07.MLBS.00173,,released,,single bole tree,Live,16.4,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20356,NEON.PLA.D07.MLBS.00173*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,3,174,NEON.PLA.D07.MLBS.00174,,released,,single bole tree,Standing dead,17.8,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20357,NEON.PLA.D07.MLBS.00174*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,3,175,NEON.PLA.D07.MLBS.00175,,released,,single bole tree,Live,17.7,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20358,NEON.PLA.D07.MLBS.00175*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,3,176,NEON.PLA.D07.MLBS.00176,,released,,single bole tree,Live,17.7,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20359,NEON.PLA.D07.MLBS.00176*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,3,177,NEON.PLA.D07.MLBS.00177,,released,,single bole tree,Live,26.9,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20360,NEON.PLA.D07.MLBS.00177*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,3,178,NEON.PLA.D07.MLBS.00178,,released,,multi-bole tree,Live,32,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20361,NEON.PLA.D07.MLBS.00178*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,3,00178A,NEON.PLA.D07.MLBS.00178A,,released,,,Live,18.7,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20362,NEON.PLA.D07.MLBS.00178A*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,4,179,NEON.PLA.D07.MLBS.00179,,released,,small tree,Live,4.6,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20363,NEON.PLA.D07.MLBS.00179*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,4,180,NEON.PLA.D07.MLBS.00180,,released,,small tree,Live,5.2,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20364,NEON.PLA.D07.MLBS.00180*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,4,181,NEON.PLA.D07.MLBS.00181,,released,,multi-bole tree,Live,25,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20365,NEON.PLA.D07.MLBS.00181*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,4,00181A,NEON.PLA.D07.MLBS.00181A,,released,,,Live,23.5,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20366,NEON.PLA.D07.MLBS.00181A*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,4,182,NEON.PLA.D07.MLBS.00182,,released,,small tree,Standing dead,5.1,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20367,NEON.PLA.D07.MLBS.00182*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,4,183,NEON.PLA.D07.MLBS.00183,,released,,multi-bole tree,Live,24.7,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20368,NEON.PLA.D07.MLBS.00183*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,4,184,NEON.PLA.D07.MLBS.00184,,released,,small tree,Live,3.7,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20369,NEON.PLA.D07.MLBS.00184*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,4,185,NEON.PLA.D07.MLBS.00185,,released,,small tree,Standing dead,6.4,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20370,NEON.PLA.D07.MLBS.00185*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,4,186,NEON.PLA.D07.MLBS.00186,,released,,single bole tree,Live,27.7,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20371,NEON.PLA.D07.MLBS.00186*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,4,187,NEON.PLA.D07.MLBS.00187,,released,,single bole tree,Live,22.5,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20372,NEON.PLA.D07.MLBS.00187*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,4,188,NEON.PLA.D07.MLBS.00188,,released,,small tree,Live,6.9,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20373,NEON.PLA.D07.MLBS.00188*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,4,189,NEON.PLA.D07.MLBS.00189,,released,,small tree,Standing dead,9.8,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20374,NEON.PLA.D07.MLBS.00189*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,4,190,NEON.PLA.D07.MLBS.00190,,released,,small tree,Live,3.8,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20375,NEON.PLA.D07.MLBS.00190*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,4,191,NEON.PLA.D07.MLBS.00191,,released,,small tree,Live,5.5,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20376,NEON.PLA.D07.MLBS.00191*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,4,192,NEON.PLA.D07.MLBS.00192,,released,,single bole tree,Live,13.8,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20377,NEON.PLA.D07.MLBS.00192*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,2,193,NEON.PLA.D07.MLBS.00193,,released,,single bole tree,Live,25.3,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20378,NEON.PLA.D07.MLBS.00193*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,2,194,NEON.PLA.D07.MLBS.00194,,released,,single bole tree,Live,23.5,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20379,NEON.PLA.D07.MLBS.00194*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,2,195,NEON.PLA.D07.MLBS.00195,,released,,single bole tree,Live,12.7,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20380,NEON.PLA.D07.MLBS.00195*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,2,196,NEON.PLA.D07.MLBS.00196,,released,,single bole tree,Standing dead,11,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20381,NEON.PLA.D07.MLBS.00196*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,2,197,NEON.PLA.D07.MLBS.00197,,released,,multi-bole tree,Live,27.9,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20382,NEON.PLA.D07.MLBS.00197*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,2,00197A,NEON.PLA.D07.MLBS.00197A,,released,,,Live,18.2,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20383,NEON.PLA.D07.MLBS.00197A*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,2,198,NEON.PLA.D07.MLBS.00198,,released,,multi-bole tree,Live,24.2,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20384,NEON.PLA.D07.MLBS.00198*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,2,00198A,NEON.PLA.D07.MLBS.00198A,,released,,,Live,21,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20385,NEON.PLA.D07.MLBS.00198A*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,41,2,00198B,NEON.PLA.D07.MLBS.00198B,,released,,,Live,12,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20386,NEON.PLA.D07.MLBS.00198B*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,23,2,97,NEON.PLA.D07.MLBS.00097,,released,,small tree,Live,2,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20387,NEON.PLA.D07.MLBS.00097*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,23,2,98,NEON.PLA.D07.MLBS.00098,,released,,small tree,Live,3.5,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20388,NEON.PLA.D07.MLBS.00098*2015-09-28,,MLBS,D07
,2015-09-28,2015-09-28,vst_MLBS_2015,MLBS_061.basePlot.vst,23,2,99,NEON.PLA.D07.MLBS.00099,,released,,single bole tree,Standing dead,10.8,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20389,NEON.PLA.D07.MLBS.00099*2015-09-28,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,1,515,NEON.PLA.D07.MLBS.00515,,released,,single bole tree,Standing dead,11.5,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20390,NEON.PLA.D07.MLBS.00515*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,1,516,NEON.PLA.D07.MLBS.00516,,released,,small tree,Live,3.2,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20391,NEON.PLA.D07.MLBS.00516*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,1,517,NEON.PLA.D07.MLBS.00517,,released,,small tree,Live,1.8,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20392,NEON.PLA.D07.MLBS.00517*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,1,518,NEON.PLA.D07.MLBS.00518,,released,,sapling,Live,1,10,,,,,,,,0,0,,Full shade,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20393,NEON.PLA.D07.MLBS.00518*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,1,519,NEON.PLA.D07.MLBS.00519,,released,,small tree,Live,4.2,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20394,NEON.PLA.D07.MLBS.00519*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,1,520,NEON.PLA.D07.MLBS.00520,,released,,single bole tree,Live,33,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20395,NEON.PLA.D07.MLBS.00520*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,1,521,NEON.PLA.D07.MLBS.00521,,released,,single bole tree,Live,25.7,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20396,NEON.PLA.D07.MLBS.00521*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,1,522,NEON.PLA.D07.MLBS.00522,,released,,small tree,Live,3.8,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20397,NEON.PLA.D07.MLBS.00522*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,1,523,NEON.PLA.D07.MLBS.00523,,released,,small tree,Live,3.7,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20398,NEON.PLA.D07.MLBS.00523*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,1,524,NEON.PLA.D07.MLBS.00524,,released,,small tree,Live,1,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20399,NEON.PLA.D07.MLBS.00524*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,1,525,NEON.PLA.D07.MLBS.00525,,released,,small tree,Live,7.8,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20400,NEON.PLA.D07.MLBS.00525*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,1,526,NEON.PLA.D07.MLBS.00526,,released,,small tree,Live,3.1,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20401,NEON.PLA.D07.MLBS.00526*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,1,527,NEON.PLA.D07.MLBS.00527,,released,,small tree,Live,2.4,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20402,NEON.PLA.D07.MLBS.00527*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,1,528,NEON.PLA.D07.MLBS.00528,,released,,single bole tree,Live,10.2,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20403,NEON.PLA.D07.MLBS.00528*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,1,529,NEON.PLA.D07.MLBS.00529,,released,,small tree,Live,4.5,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20404,NEON.PLA.D07.MLBS.00529*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,3,530,NEON.PLA.D07.MLBS.00530,,released,,small tree,Live,6.6,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20405,NEON.PLA.D07.MLBS.00530*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,3,531,NEON.PLA.D07.MLBS.00531,,released,,sapling,Live,1,10,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20406,NEON.PLA.D07.MLBS.00531*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,3,532,NEON.PLA.D07.MLBS.00532,,released,,single bole tree,Live,31,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20407,NEON.PLA.D07.MLBS.00532*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,3,533,NEON.PLA.D07.MLBS.00533,,released,,single bole tree,Live,20.1,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20408,NEON.PLA.D07.MLBS.00533*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,3,534,NEON.PLA.D07.MLBS.00534,,released,,single bole tree,Live,23.7,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20409,NEON.PLA.D07.MLBS.00534*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,3,535,NEON.PLA.D07.MLBS.00535,,released,,single bole tree,Standing dead,19.4,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20410,NEON.PLA.D07.MLBS.00535*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,3,536,NEON.PLA.D07.MLBS.00536,,released,,single shrub,Live,,,11.7,0,,,11.7,,,5.6,5.2,,Mostly shaded,cylinder,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20411,NEON.PLA.D07.MLBS.00536*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,3,537,NEON.PLA.D07.MLBS.00537,,released,,single bole tree,Live,17,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20412,NEON.PLA.D07.MLBS.00537*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,3,538,NEON.PLA.D07.MLBS.00538,,released,,single bole tree,Live,27.2,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20413,NEON.PLA.D07.MLBS.00538*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,3,539,NEON.PLA.D07.MLBS.00539,,released,,small shrub,Live,,,1.3,0,,,1.3,,,2,1,,Mostly shaded,half-sphere,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20414,NEON.PLA.D07.MLBS.00539*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,3,540,NEON.PLA.D07.MLBS.00540,,released,,small tree,Live,3,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20415,NEON.PLA.D07.MLBS.00540*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,3,541,NEON.PLA.D07.MLBS.00541,,released,,single bole tree,Live,23.6,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20416,NEON.PLA.D07.MLBS.00541*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,3,542,NEON.PLA.D07.MLBS.00542,,released,,small tree,Standing dead,2.7,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20417,NEON.PLA.D07.MLBS.00542*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_062.basePlot.vst,39,3,543,NEON.PLA.D07.MLBS.00543,,released,,sapling,Live,1.7,10,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,20418,NEON.PLA.D07.MLBS.00543*2015-09-29,,MLBS,D07
