startdate,eventid,domainid,siteid,plotid,subplotid,nestedsubplotid,tagid,individualid,vstid,pointid,stemdistance,stemazimuth,supportingstemtagid,previouslytaggedas,taxonid,identificationqualifier,remarks,measuredby,recordedby
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,2,00109,NEON.PLA.D07.MLBS.00109,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,2,00110,NEON.PLA.D07.MLBS.00110,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,2,00111,NEON.PLA.D07.MLBS.00111,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,2,00112,NEON.PLA.D07.MLBS.00112,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,2,00113,NEON.PLA.D07.MLBS.00113,,43,9.7,194.5,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,2,00114,NEON.PLA.D07.MLBS.00114,,43,8.4,202.5,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2017-10-04,vst_MLBS_2017,D07,MLBS,MLBS_061,23,2,00114A,NEON.PLA.D07.MLBS.00114A,VST.MLBS.00114A.2017,43,8.3,203.2,,,QURU,,,aferchaud@battelleecology.org,mcumberland@battelleecology.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,2,00115,NEON.PLA.D07.MLBS.00115,,,,,,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,2,00116,NEON.PLA.D07.MLBS.00116,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,4,00117,NEON.PLA.D07.MLBS.00117,,43,6.5,214.6,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,4,00118,NEON.PLA.D07.MLBS.00118,,43,6.1,201,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,4,00118A,NEON.PLA.D07.MLBS.00118A,,43,6.1,201,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,4,00119,NEON.PLA.D07.MLBS.00119,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,4,00120,NEON.PLA.D07.MLBS.00120,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,4,00121,NEON.PLA.D07.MLBS.00121,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,4,00122,NEON.PLA.D07.MLBS.00122,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,4,00123,NEON.PLA.D07.MLBS.00123,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,4,00124,NEON.PLA.D07.MLBS.00124,VST.MLBS.00124.2015,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,4,00125,NEON.PLA.D07.MLBS.00125,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,4,00126,NEON.PLA.D07.MLBS.00126,,,,,,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,4,00127,NEON.PLA.D07.MLBS.00127,,43,3.9,232,NA,,QUAL,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,4,00128,NEON.PLA.D07.MLBS.00128,,43,2.7,238.5,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,4,00129,NEON.PLA.D07.MLBS.00129,VST.MLBS.00129.2015,43,5.7,243.7,,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,4,00130,NEON.PLA.D07.MLBS.00130,,,,,,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,4,00131,NEON.PLA.D07.MLBS.00131,,,,,,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,4,00132,NEON.PLA.D07.MLBS.00132,,,,,,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,3,00133,NEON.PLA.D07.MLBS.00133,,43,11.2,265.9,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,3,00134,NEON.PLA.D07.MLBS.00134,,43,11.8,259.2,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,3,00135,NEON.PLA.D07.MLBS.00135,,43,15.9,265,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,3,00136,NEON.PLA.D07.MLBS.00136,,43,15.1,253,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,3,00137,NEON.PLA.D07.MLBS.00137,,43,16.6,250.5,NA,,QUAL,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,3,00138,NEON.PLA.D07.MLBS.00138,,43,19.4,249.8,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,3,00138A,NEON.PLA.D07.MLBS.00138A,,43,19.4,249.8,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,3,00139,NEON.PLA.D07.MLBS.00139,,43,16.5,240,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,3,00140,NEON.PLA.D07.MLBS.00140,,43,16.4,233.3,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,1,00141,NEON.PLA.D07.MLBS.00141,,43,17.8,237.6,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,1,00141A,NEON.PLA.D07.MLBS.00141A,,43,17.8,237.6,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,1,00142,NEON.PLA.D07.MLBS.00142,,43,18.8,237.1,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,1,00143,NEON.PLA.D07.MLBS.00143,,43,16.5,218.3,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,1,00144,NEON.PLA.D07.MLBS.00144,,43,22.4,225.8,NA,,MAAC,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,1,00145,NEON.PLA.D07.MLBS.00145,,43,23,220.2,NA,,QURU,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,1,00146,NEON.PLA.D07.MLBS.00146,,43,24.1,217.1,NA,,MAAC,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,1,00147,NEON.PLA.D07.MLBS.00147,,43,19.6,211.4,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,23,1,00147A,NEON.PLA.D07.MLBS.00147A,,43,19.6,211.4,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00148,NEON.PLA.D07.MLBS.00148,,,,,,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00149,NEON.PLA.D07.MLBS.00149,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00150,NEON.PLA.D07.MLBS.00150,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00151,NEON.PLA.D07.MLBS.00151,,,,,,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00152,NEON.PLA.D07.MLBS.00152,,43,10.6,273,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2017-10-04,vst_MLBS_2017,D07,MLBS,MLBS_061,41,1,00152A,NEON.PLA.D07.MLBS.00152A,VST.MLBS.00152A.2017,43,10.6,274,,,QUAL,,,aferchaud@battelleecology.org,mcumberland@battelleecology.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00153,NEON.PLA.D07.MLBS.00153,,,,,,,ILMO,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00154,NEON.PLA.D07.MLBS.00154,,43,17.8,285.8,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00155,NEON.PLA.D07.MLBS.00155,,43,11.8,295.2,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00156,NEON.PLA.D07.MLBS.00156,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00157,NEON.PLA.D07.MLBS.00157,,,,,,,ILMO,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00158,NEON.PLA.D07.MLBS.00158,,,,,,,ACRU,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00159,NEON.PLA.D07.MLBS.00159,,,,,,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00160,NEON.PLA.D07.MLBS.00160,,,,,,,ACRU,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00161,NEON.PLA.D07.MLBS.00161,,43,18.7,291,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00162,NEON.PLA.D07.MLBS.00162,,43,18.9,296.7,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00163,NEON.PLA.D07.MLBS.00163,,,,,,,VACO,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00164,NEON.PLA.D07.MLBS.00164,,,,,,,VACO,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00165,NEON.PLA.D07.MLBS.00165,,,,,,,VACO,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00166,NEON.PLA.D07.MLBS.00166,,,,,,,VACO,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00167,NEON.PLA.D07.MLBS.00167,,,,,,,VACO,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00168,NEON.PLA.D07.MLBS.00168,,43,15.9,301.7,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,1,00168A,NEON.PLA.D07.MLBS.00168A,,43,15.9,301.7,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,3,00169,NEON.PLA.D07.MLBS.00169,,43,22.3,298.4,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,3,00169A,NEON.PLA.D07.MLBS.00169A,,43,22.3,298.4,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,3,00170,NEON.PLA.D07.MLBS.00170,,43,24.6,307.8,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,3,00170A,NEON.PLA.D07.MLBS.00170A,,43,24.6,307.8,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,3,00171,NEON.PLA.D07.MLBS.00171,,43,23.5,314.2,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,3,00172,NEON.PLA.D07.MLBS.00172,,43,25,316.8,NA,,QUERC,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,3,00173,NEON.PLA.D07.MLBS.00173,,43,25.2,322.3,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,3,00174,NEON.PLA.D07.MLBS.00174,,43,24.4,322.2,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,3,00175,NEON.PLA.D07.MLBS.00175,,43,21.5,320.7,NA,,MAAC,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,3,00176,NEON.PLA.D07.MLBS.00176,VST.MLBS.00176.2015,43,21.9,318,,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,3,00177,NEON.PLA.D07.MLBS.00177,,43,18.7,319.1,NA,,MAAC,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,3,00178,NEON.PLA.D07.MLBS.00178,,43,16.1,321.4,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,3,00178A,NEON.PLA.D07.MLBS.00178A,,43,16.1,321.4,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,4,00179,NEON.PLA.D07.MLBS.00179,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,4,00180,NEON.PLA.D07.MLBS.00180,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,4,00181,NEON.PLA.D07.MLBS.00181,,43,13.3,336.9,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,4,00181A,NEON.PLA.D07.MLBS.00181A,,43,13.3,336.9,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,4,00182,NEON.PLA.D07.MLBS.00182,,,,,,,ACRU,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,4,00183,NEON.PLA.D07.MLBS.00183,,43,13.5,354.8,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,4,00184,NEON.PLA.D07.MLBS.00184,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,4,00185,NEON.PLA.D07.MLBS.00185,,,,,,,QUAL,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,4,00186,NEON.PLA.D07.MLBS.00186,,43,18.4,339.6,NA,,MAAC,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,4,00187,NEON.PLA.D07.MLBS.00187,,43,19.1,332.9,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,4,00188,NEON.PLA.D07.MLBS.00188,,,,,,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,4,00189,NEON.PLA.D07.MLBS.00189,,,,,,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,4,00190,NEON.PLA.D07.MLBS.00190,,,,,,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,4,00191,NEON.PLA.D07.MLBS.00191,,,,,,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,4,00192,NEON.PLA.D07.MLBS.00192,,43,19.7,358.1,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,2,00193,NEON.PLA.D07.MLBS.00193,,43,8.2,277,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,2,00194,NEON.PLA.D07.MLBS.00194,,43,7.3,273.2,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,2,00195,NEON.PLA.D07.MLBS.00195,,43,7.8,292.9,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,2,00196,NEON.PLA.D07.MLBS.00196,,43,10.7,323.6,NA,,ACRU,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,2,00197,NEON.PLA.D07.MLBS.00197,,43,8.3,338.2,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,2,00197A,NEON.PLA.D07.MLBS.00197A,,43,8.3,338.2,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,2,00198,NEON.PLA.D07.MLBS.00198,,43,3.4,321.3,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,2,00198A,NEON.PLA.D07.MLBS.00198A,,43,3.4,321.3,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_061,41,2,00198B,NEON.PLA.D07.MLBS.00198B,,43,3.4,321.3,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,2,00199,NEON.PLA.D07.MLBS.00199,,25,4.6,291.6,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,2,00200,NEON.PLA.D07.MLBS.00200,,25,5.2,199,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,2,00201,NEON.PLA.D07.MLBS.00201,,25,6.2,341.8,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,2,00202,NEON.PLA.D07.MLBS.00202,,25,9,284.2,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,2,00202A,NEON.PLA.D07.MLBS.00202A,,25,9,284.2,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,2,00202B,NEON.PLA.D07.MLBS.00202B,,25,9,284.2,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,2,00202C,NEON.PLA.D07.MLBS.00202C,,25,9,284.2,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,2,00203,NEON.PLA.D07.MLBS.00203,,25,11.8,312.7,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,2,00204,NEON.PLA.D07.MLBS.00204,,25,10.7,325.6,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,2,00205,NEON.PLA.D07.MLBS.00205,,25,7.8,333.4,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,2,00206,NEON.PLA.D07.MLBS.00206,,25,10,339.6,NA,,2PLANT,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,2,00207,NEON.PLA.D07.MLBS.00207,,25,11.6,328.5,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,2,00208,NEON.PLA.D07.MLBS.00208,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,4,00209,NEON.PLA.D07.MLBS.00209,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,4,00210,NEON.PLA.D07.MLBS.00210,,,,,,,VACO,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,4,00211,NEON.PLA.D07.MLBS.00211,,,,,,,VACO,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,4,00212,NEON.PLA.D07.MLBS.00212,,25,12.1,345.7,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,4,00213,NEON.PLA.D07.MLBS.00213,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,4,00214,NEON.PLA.D07.MLBS.00214,,25,15.9,333.9,NA,,PINUS,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,4,00214A,NEON.PLA.D07.MLBS.00214A,,25,15.9,333.9,NA,,PINUS,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,4,00215,NEON.PLA.D07.MLBS.00215,,25,13.8,352.6,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,4,00216,NEON.PLA.D07.MLBS.00216,,25,15.7,350.3,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,4,00217,NEON.PLA.D07.MLBS.00217,,25,16.3,358.5,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,4,00218,NEON.PLA.D07.MLBS.00218,,25,18.3,338,NA,,ILMO,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,4,00219,NEON.PLA.D07.MLBS.00219,,,,,,,ILMO,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,4,00220,NEON.PLA.D07.MLBS.00220,,25,20.1,343.3,NA,,PINUS,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,4,00221,NEON.PLA.D07.MLBS.00221,VST.MLBS.00221.2015,21,0,360,,,VACO,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,4,00222,NEON.PLA.D07.MLBS.00222,,,,,,,VACO,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-28,vst_MLBS_2015,D07,MLBS,MLBS_076,23,3,00223,NEON.PLA.D07.MLBS.00223,,,,,,,VACO,,,cjuneau@field-ops.org,mcumberland@field-ops.org
